x_EPSG:4326,y_EPSG:4326,id,geometry,x,y,source,target,link_id
54.305012,56.105602,1962,POINT (54.305012 56.105602),332401.43801194313,6221105.692545037,2692,1667,5919
54.304829,56.10553,1963,POINT (54.304829 56.10553),332389.7476042061,6221098.126908564,1667,2692,3740
54.304642,56.105461,1964,POINT (54.304642 56.105461),332377.82150982146,6221090.904779368,2692,1667,5919
54.304459,56.105392,1965,POINT (54.304459 56.105392),332366.1440625936,6221083.672963899,1667,2692,3740
54.304276,56.105324,1966,POINT (54.304276 56.105324),332354.47092356335,6221076.55243223,2692,1667,5919
54.304096,56.105255,1967,POINT (54.304096 56.105255),332342.97991345025,6221069.313388971,1667,2692,3740
54.303913,56.105186,1968,POINT (54.303913 56.105186),332331.3023472369,6221062.081666433,1667,2692,3740
54.30373,56.105118,1969,POINT (54.30373 56.105118),332319.62909009255,6221054.961227668,2692,1667,5919
54.303551,56.105045,1970,POINT (54.303551 56.105045),332308.1827375835,6221047.274834828,1667,2692,3740
54.303371,56.104977,1971,POINT (54.303371 56.104977),332296.6959186999,6221040.147165632,1667,2692,3740
54.303185,56.104908,1972,POINT (54.303185 56.104908),332284.8316750064,6221032.922859089,1667,2692,3740
54.302998,56.104839,1973,POINT (54.302998 56.104839),332272.90521796455,6221025.701015735,1667,2692,3740
54.302818,56.104767,1974,POINT (54.302818 56.104767),332261.40087963047,6221018.128428729,1667,2692,3740
54.302639,56.104694,1975,POINT (54.302639 56.104694),332249.95432274224,6221010.442187972,2692,1667,5919
54.30246,56.104626,1976,POINT (54.30246 56.104626),332238.52947936975,6221003.31223999,2692,1667,5919
54.302277,56.104557,1977,POINT (54.302277 56.104557),332226.85155320977,6220996.0807959875,1667,2692,3740
54.302101,56.104488,1978,POINT (54.302101 56.104488),332215.60880087956,6220988.832360166,1667,2692,3740
54.301918,56.10442,1979,POINT (54.301918 56.10442),332203.93514756765,6220981.712229844,2692,1667,5919
54.301735,56.104351,1980,POINT (54.301735 56.104351),332192.25710285746,6220974.480878106,2692,1667,5919
54.301544,56.104282,1981,POINT (54.301544 56.104282),332180.0816286267,6220967.269016361,2826,2692,6172
54.301353,56.10421,1982,POINT (54.301353 56.10421),332167.8930546304,6220959.723430896,2692,2826,5920
54.301167,56.104141,1983,POINT (54.301167 56.104141),332156.0283659416,6220952.49947341,2692,2826,5920
54.300976,56.104073,1984,POINT (54.300976 56.104073),332143.8571198935,6220945.398964985,2692,2826,5920
54.300785,56.104004,1985,POINT (54.300785 56.104004),332131.6814792344,6220938.18723792,2826,2692,6172
54.300594,56.103939,1986,POINT (54.300594 56.103939),332119.523212731,6220931.420554757,2826,2692,6172
54.300404,56.10387,1987,POINT (54.300404 56.10387),332107.40966446244,6220924.206462029,2692,2826,5920
54.300213,56.103802,1988,POINT (54.300213 56.103802),332095.23825490684,6220917.106088903,2692,2826,5920
54.300018,56.103733,1989,POINT (54.300018 56.103733),332082.81375126936,6220909.904232176,2826,2692,6172
54.29982,56.103668,1990,POINT (54.29982 56.103668),332070.2201018559,6220903.154722444,2692,2826,5920
54.299625,56.103603,1991,POINT (54.299625 56.103603),332057.81293617235,6220896.397946678,2826,2692,6172
54.299431,56.103542,1992,POINT (54.299431 56.103542),332045.4853285676,6220890.083781691,2826,2692,6172
54.299232,56.103485,1993,POINT (54.299232 56.103485),332032.8642333548,6220884.226833676,2692,2826,5920
54.299038,56.103424,1994,POINT (54.299038 56.103424),332020.53655195987,6220877.912739183,2826,2692,6172
54.29884,56.103363,1995,POINT (54.29884 56.103363),332007.96013273566,6220871.608418824,2692,2826,5920
54.298637,56.103302,1996,POINT (54.298637 56.103302),331995.0727993154,6220865.316309777,2826,2692,6172
54.298435,56.103241,1997,POINT (54.298435 56.103241),331982.24760224123,6220859.021803613,2826,2692,6172
54.298229,56.10318,1998,POINT (54.298229 56.10318),331969.17366469046,6220852.7370767025,2826,2825,6173
54.298023,56.103123,1999,POINT (54.298023 56.103123),331956.1171197666,6220846.897398605,2826,2825,6173
54.29781,56.103062,2000,POINT (54.29781 56.103062),331942.6078752129,6220840.629800426,2826,2825,6173
54.2976,56.103001,2001,POINT (54.2976 56.103001),331929.2851168842,6220834.354936236,2825,2826,6170
54.297382,56.102943,2002,POINT (54.297382 56.102943),331915.4779891219,6220828.433359151,2825,2826,6170
54.297165,56.102879,2003,POINT (54.297165 56.102879),331901.7068410211,6220821.841875274,2826,2825,6173
54.296947,56.102821,2004,POINT (54.296947 56.102821),331887.8996318178,6220815.920385619,2825,2826,6170
54.29673,56.10276,2005,POINT (54.29673 56.10276),331874.1414786248,6220809.6627459405,2826,2825,6173
54.296513,56.102707,2006,POINT (54.296513 56.102707),331860.41816748236,6220804.295168469,2826,2825,6173
54.296299,56.102654,2007,POINT (54.296299 56.102654),331846.88134897174,6220798.920322865,2826,2825,6173
54.296093,56.1026,2008,POINT (54.296093 56.1026),331833.8375442654,6220793.414768365,2824,2825,6167
54.295891,56.102551,2009,POINT (54.295891 56.102551),331821.0642174959,6220788.455764483,2825,2824,6171
54.295692,56.102505,2010,POINT (54.295692 56.102505),331808.49047441257,6220783.823241967,2825,2824,6171
54.295498,56.102455,2011,POINT (54.295498 56.102455),331796.21013697935,6220778.73355722,2825,2824,6171
54.295303,56.102402,2012,POINT (54.295303 56.102402),331783.85450528923,6220773.312588282,958,2824,2150
54.295105,56.102352,2013,POINT (54.295105 56.102352),331771.325399157,6220768.232725974,2824,958,6168
54.294899,56.102306,2014,POINT (54.294899 56.102306),331758.31629994145,6220763.617416226,2824,958,6168
54.294693,56.102257,2015,POINT (54.294693 56.102257),331745.29408095055,6220758.668388617,2824,958,6168
54.294476,56.102211,2016,POINT (54.294476 56.102211),331731.6009753984,6220754.079983636,2824,958,6168
54.294258,56.102165,2017,POINT (54.294258 56.102165),331717.8456616659,6220749.494060857,2824,958,6168
54.294044,56.102123,2018,POINT (54.294044 56.102123),331704.3564824606,6220745.343433872,958,2824,2150
54.293823,56.102077,2019,POINT (54.293823 56.102077),331690.41457638296,6220740.764915649,958,2824,2150
54.293594,56.102032,2020,POINT (54.293594 56.102032),331675.9795861967,6220736.317211283,955,958,2145
54.293369,56.10199,2021,POINT (54.293369 56.10199),331661.80636936805,6220732.193552386,955,958,2145
54.29314,56.101948,2022,POINT (54.29314 56.101948),331647.38441386586,6220728.079699908,958,955,2151
54.292912,56.10191,2023,POINT (54.292912 56.10191),331633.0420707206,6220724.408464034,964,955,2163
54.292683,56.101871,2024,POINT (54.292683 56.101871),331618.6331566703,6220720.628463906,964,955,2163
54.29245,56.10183,2025,POINT (54.29245 56.10183),331603.96677100693,6220716.635769918,964,955,2163
54.292221,56.101788,2026,POINT (54.292221 56.101788),331589.5446985079,6220712.522109974,964,955,2163
54.291992,56.101746,2027,POINT (54.291992 56.101746),331575.1225960729,6220708.408498027,955,964,2146
54.291771,56.101707,2028,POINT (54.291771 56.101707),331561.2109893077,6220704.609160437,964,955,2163
54.29155,56.101665,2029,POINT (54.29155 56.101665),331547.2862505028,6220700.476111047,964,955,2163
54.291325,56.101627,2030,POINT (54.291325 56.101627),331533.13024668087,6220696.79788165,955,964,2146
54.291096,56.101589,2031,POINT (54.291096 56.101589),331518.72550491674,6220693.129466031,955,964,2146
54.290867,56.101551,2032,POINT (54.290867 56.101551),331504.3207361564,6220689.461098339,964,955,2163
54.29063,56.101513,2033,POINT (54.29063 56.101513),331489.41851668654,6220685.812316941,955,964,2146
54.290398,56.101467,2034,POINT (54.290398 56.101467),331474.7921973008,6220681.261357368,964,955,2163
54.290165,56.101425,2035,POINT (54.290165 56.101425),331460.1211490714,6220677.157898267,964,955,2163
54.28994,56.101383,2036,POINT (54.28994 56.101383),331445.9474956842,6220673.034945399,8469,964,18051
54.289715,56.101345,2037,POINT (54.289715 56.101345),331431.79129830946,6220669.357047237,8469,964,18051
54.289482,56.101303,2038,POINT (54.289482 56.101303),331417.1201612626,6220665.253733737,964,8469,2164
54.289253,56.101265,2039,POINT (54.289253 56.101265),331402.7151955578,6220661.585703997,8469,964,18051
54.289024,56.101223,2040,POINT (54.289024 56.101223),331388.29271297995,6220657.472713927,8469,964,18051
54.288795,56.101181,2041,POINT (54.288795 56.101181),331373.87020046805,6220653.359771852,8469,964,18051
54.28857,56.101135,2042,POINT (54.28857 56.101135),331359.6788793419,6220648.792092895,8469,964,18051
54.288345,56.101093,2043,POINT (54.288345 56.101093),331345.5050201345,6220644.669468508,8469,964,18051
54.288124,56.101051,2044,POINT (54.288124 56.101051),331331.57984614396,6220640.537112157,8469,964,18051
54.287903,56.101009,2045,POINT (54.287903 56.101009),331317.6546432331,6220636.404800531,8469,964,18051
54.28767,56.100967,2046,POINT (54.28767 56.100967),331302.9832659464,6220632.301873429,8467,8469,18044
54.287441,56.100929,2047,POINT (54.287441 56.100929),331288.57807365945,6220628.634223229,8467,8469,18044
54.287209,56.100883,2048,POINT (54.287209 56.100883),331273.95131462393,6220624.083941204,8469,8467,18052
54.286976,56.100842,2049,POINT (54.286976 56.100842),331259.2842220875,6220620.092414058,8469,8467,18052
54.286736,56.100803,2050,POINT (54.286736 56.100803),331244.1905988744,6220616.340561362,8469,8467,18052
54.286499,56.100761,2051,POINT (54.286499 56.100761),331229.27035436453,6220612.247667227,8467,8469,18044
54.286259,56.100716,2052,POINT (54.286259 56.100716),331214.1504107103,6220607.828407397,8469,8467,18052
54.286018,56.100674,2053,POINT (54.286018 56.100674),331198.9813860636,6220603.745402651,8466,8467,18042
54.285782,56.100628,2054,POINT (54.285782 56.100628),331184.1057157421,6220599.205209723,1022,8467,2289
54.285538,56.100586,2055,POINT (54.285538 56.100586),331168.75008887897,6220595.129650928,8467,1022,18045
54.285297,56.10054,2056,POINT (54.285297 56.10054),331153.5634546636,6220590.601797439,1022,8467,2289
54.285061,56.100494,2057,POINT (54.285061 56.100494),331138.68768340733,6220586.061760339,1022,8467,2289
54.284824,56.100452,2058,POINT (54.284824 56.100452),331123.7672155637,6220581.969229467,1022,8467,2289
54.284592,56.10041,2059,POINT (54.284592 56.10041),331109.1576149099,6220577.8645110475,8467,1022,18045
54.284363,56.100368,2060,POINT (54.284363 56.100368),331094.73452301376,6220573.752497901,1022,8467,2289
54.284138,56.100327,2061,POINT (54.284138 56.100327),331080.5645005079,6220569.74199184,1022,1021,2291
54.283909,56.100288,2062,POINT (54.283909 56.100288),331066.1544913946,6220565.96382947,4852,1022,10424
54.283684,56.100246,2063,POINT (54.283684 56.100246),331051.98003091896,6220561.842165008,4852,1022,10424
54.283455,56.100204,2064,POINT (54.283455 56.100204),331037.5568212685,6220557.730342156,1022,4852,2290
54.28323,56.100163,2065,POINT (54.28323 56.100163),331023.386683454,6220553.720023057,4852,2160,10425
54.283005,56.100117,2066,POINT (54.283005 56.100117),331009.1946063043,6220549.153491095,2162,2160,4757
54.28278,56.100075,2067,POINT (54.28278 56.100075),330995.02002679056,6220545.0320128715,2160,2164,4753
54.282551,56.100037,2068,POINT (54.282551 56.100037),330980.6142284868,6220541.365386833,2160,2164,4753
54.282318,56.099995,2069,POINT (54.282318 56.099995),330965.9421492928,6220537.2636008635,2160,2164,4753
54.282089,56.099949,2070,POINT (54.282089 56.099949),330951.50122654036,6220532.707057112,2164,2160,4761
54.28186,56.099907,2071,POINT (54.28186 56.099907),330937.0778067699,6220528.595568613,2164,2160,4761
54.281628,56.099865,2072,POINT (54.281628 56.099865),330922.46781572106,6220524.491479541,2160,2164,4753
54.281391,56.099827,2073,POINT (54.281391 56.099827),330907.5644306635,6220520.844700289,2160,2164,4753
54.281158,56.099785,2074,POINT (54.281158 56.099785),330892.89219959604,6220516.74316165,2164,2182,4762
54.280926,56.099743,2075,POINT (54.280926 56.099743),330878.2821187228,6220512.639221575,2182,2164,4797
54.280693,56.099697,2076,POINT (54.280693 56.099697),330863.5922835007,6220508.09277507,2182,2179,4796
54.28046,56.099655,2077,POINT (54.28046 56.099655),330848.9199596885,6220503.991385289,4920,2182,10575
54.280228,56.099613,2078,POINT (54.280228 56.099613),330834.30978626705,6220499.887593438,2182,4920,4798
54.279995,56.099571,2079,POINT (54.279995 56.099571),330819.6374016436,6220495.786302801,2182,4920,4798
54.279758,56.099525,2080,POINT (54.279758 56.099525),330804.6987134217,6220491.249863668,2182,4920,4798
54.279522,56.099483,2081,POINT (54.279522 56.099483),330789.8397231025,6220487.156030437,4920,2182,10575
54.279282,56.099442,2082,POINT (54.279282 56.099442),330774.7363657177,6220483.183310287,4920,2182,10575
54.279041,56.099403,2083,POINT (54.279041 56.099403),330759.57957360696,6220479.435599015,4921,4920,10578
54.278797,56.099358,2084,POINT (54.278797 56.099358),330744.2098754952,6220475.027789858,4921,4920,10578
54.278553,56.099316,2085,POINT (54.278553 56.099316),330728.85331101785,6220470.95379022,4920,2822,10576
54.278313,56.099274,2086,POINT (54.278313 56.099274),330713.745440066,6220466.870031069,2822,4920,6162
54.278072,56.099232,2087,POINT (54.278072 56.099232),330698.57535639335,6220462.788778309,4920,2822,10576
54.277836,56.099194,2088,POINT (54.277836 56.099194),330683.73371027486,6220459.14031564,4920,2822,10576
54.277603,56.099148,2089,POINT (54.277603 56.099148),330669.0434545621,6220454.594528359,2822,4920,6162
54.277367,56.099106,2090,POINT (54.277367 56.099106),330654.1841853218,6220450.5011603795,2165,1364,4763
54.27713,56.09906,2091,POINT (54.27713 56.09906),330639.2451374016,6220445.96529144,4596,1407,9818
54.276905,56.099018,2092,POINT (54.276905 56.099018),330625.06980391266,6220441.845023135,1389,1407,3146
54.276684,56.098972,2093,POINT (54.276684 56.098972),330611.1255990773,6220437.269974893,4596,1407,9818
54.27647,56.09893,2094,POINT (54.27647 56.09893),330597.6342059809,6220433.122791669,8541,2816,18195
54.276272,56.098892,2095,POINT (54.276272 56.098892),330585.1552673084,6220429.38137116,2816,8541,6154
54.276096,56.098854,2096,POINT (54.276096 56.098854),330574.0443085828,6220425.585965293,8541,2816,18195
54.27594,56.098816,2097,POINT (54.27594 56.098816),330564.1769695617,6220421.741474788,8541,2816,18195
54.275791,56.098774,2098,POINT (54.275791 56.098774),330554.7273117858,6220417.434809913,2816,8541,6154
54.275646,56.098732,2099,POINT (54.275646 56.098732),330545.5263629784,6220413.118341869,2816,8541,6154
54.275505,56.09869,2100,POINT (54.275505 56.09869),330536.5741239183,6220408.79206907,2816,8541,6154
54.275364,56.098652,2101,POINT (54.275364 56.098652),330527.6394437499,6220404.910820851,8541,2816,18195
54.275227,56.098614,2102,POINT (54.275227 56.098614),330518.9534761219,6220401.019765774,8541,2816,18195
54.275093,56.098579,2103,POINT (54.275093 56.098579),330510.467223782,6220397.455113384,2816,2818,6153
54.274952,56.098553,2104,POINT (54.274952 56.098553),330501.58523493505,6220394.908937155,2816,2818,6153
54.274807,56.098534,2105,POINT (54.274807 56.098534),330492.48527169746,6220393.15136654,2816,2818,6153
54.274666,56.098522,2106,POINT (54.274666 56.098522),330483.6647984723,6220392.162748546,2816,2818,6153
54.274529,56.098526,2107,POINT (54.274529 56.098526),330475.1633817259,6220392.944345225,2818,2819,6157
54.274395,56.098534,2108,POINT (54.274395 56.098534),330466.86609825934,6220394.163593714,2818,2820,6156
54.274269,56.098541,2109,POINT (54.274269 56.098541),330459.0618819868,6220395.251949495,2818,2819,6157
54.274151,56.098549,2110,POINT (54.274151 56.098549),330451.7595246346,6220396.431912876,2819,2817,6158
54.27404,56.098549,2111,POINT (54.27404 56.098549),330444.85727538,6220396.704675121,2819,2817,6158
54.273933,56.098537,2112,POINT (54.273933 56.098537),330438.1509958306,6220395.632600613,2821,2817,6161
54.273834,56.098515,2113,POINT (54.273834 56.098515),330431.8982036023,6220393.428361094,2821,2817,6161
54.273743,56.098473,2114,POINT (54.273743 56.098473),330426.05492485437,6220388.979439585,2821,2817,6161
54.273655,56.098423,2115,POINT (54.273655 56.098423),330420.36300482124,6220383.633140761,2817,2814,6155
54.273582,56.098358,2116,POINT (54.273582 56.098358),330415.53785272146,6220376.581210076,2814,2812,6150
54.273506,56.098289,2117,POINT (54.273506 56.098289),330410.50854770234,6220369.09165223,2814,100,6151
54.273426,56.098213,2118,POINT (54.273426 56.098213),330405.19971193693,6220360.833171407,2814,100,6151
54.273342,56.098133,2119,POINT (54.273342 56.098133),330399.6245341968,6220352.139523007,2814,100,6151
54.273251,56.098042,2120,POINT (54.273251 56.098042),330393.5656774064,6220342.239322018,2814,100,6151
54.273163,56.097954,2121,POINT (54.273163 56.097954),330387.7065382898,6220332.665509046,2814,100,6151
54.273071,56.097862,2122,POINT (54.273071 56.097862),330381.5810485362,6220322.656530924,2814,100,6151
54.27298,56.097778,2123,POINT (54.27298 56.097778),330375.5529011972,6220313.535114446,2814,100,6151
54.272888,56.097687,2124,POINT (54.272888 56.097687),330369.431757641,6220303.637404347,2814,100,6151
54.2728,56.097603,2125,POINT (54.2728 56.097603),330363.59011266584,6220294.508628631,2814,100,6151
54.272713,56.097519,2126,POINT (54.272713 56.097519),330357.81062841206,6220285.377401916,2814,100,6151
54.272629,56.097439,2127,POINT (54.272629 56.097439),330352.2352685992,6220276.683812356,2814,100,6151
54.272552,56.097359,2128,POINT (54.272552 56.097359),330347.0951777793,6220267.973018437,2814,100,6151
54.27248,56.097282,2129,POINT (54.27248 56.097282),330342.2791866394,6220259.583690575,2814,100,6151
54.272404,56.097198,2130,POINT (54.272404 56.097198),330337.183646186,6220250.425443418,2814,100,6151
54.27232,56.097111,2131,POINT (54.27232 56.097111),330331.5774103096,6220240.953119472,2814,100,6151
54.272228,56.097023,2132,POINT (54.272228 56.097023),330325.469273216,6220231.389223505,2814,100,6151
54.272137,56.096928,2133,POINT (54.272137 56.096928),330319.3924990529,6220221.044116799,2814,100,6151
54.272041,56.096828,2134,POINT (54.272041 56.096828),330312.9827735953,6220210.155057387,2814,100,6151
54.271942,56.096725,2135,POINT (54.271942 56.096725),330306.3732624743,6220198.939630852,100,4630,225
54.271835,56.096619,2136,POINT (54.271835 56.096619),330299.25303533964,6220187.410135184,100,4630,225
54.271729,56.096512,2137,POINT (54.271729 56.096512),330292.19055793446,6220175.766939876,100,4630,225
54.271614,56.096405,2138,POINT (54.271614 56.096405),330284.5683722012,6220164.145892302,100,4630,225
54.271496,56.096287,2139,POINT (54.271496 56.096287),330276.71118407114,6220151.308471679,100,4630,225
54.27137,56.096169,2140,POINT (54.27137 56.096169),330268.3564622892,6220138.490743632,100,4630,225
54.271236,56.096035,2141,POINT (54.271236 56.096035),330259.43378782144,6220123.912689051,100,4630,225
54.271095,56.095901,2142,POINT (54.271095 56.095901),330250.0757502008,6220109.351872973,100,4630,225
54.270958,56.095772,2143,POINT (54.270958 56.095772),330240.988407048,6220095.337492204,100,4630,225
54.270821,56.095646,2144,POINT (54.270821 56.095646),330231.9142127582,6220081.656883892,100,4630,225
54.270687,56.095524,2145,POINT (54.270687 56.095524),330223.0441327563,6220068.41391782,100,4630,225
54.270561,56.095409,2146,POINT (54.270561 56.095409),330214.7023143453,6220055.930043709,1412,1384,3194
54.270447,56.095295,2147,POINT (54.270447 56.095295),330207.1111035968,6220043.52790772,4630,6198,9920
54.270332,56.095188,2148,POINT (54.270332 56.095188),330199.48848029913,6220031.907004668,4630,6198,9920
54.270229,56.095089,2149,POINT (54.270229 56.095089),330192.6472933662,6220021.146593962,4630,6198,9920
54.27013,56.094994,2150,POINT (54.27013 56.094994),330186.0724371581,6220010.821354863,4630,6198,9920
54.270042,56.09491,2151,POINT (54.270042 56.09491),330180.2300523901,6220001.692817662,4630,6198,9920
54.269955,56.09483,2152,POINT (54.269955 56.09483),330174.4674442832,6219993.006832119,6198,2808,13299
54.269871,56.094753,2153,POINT (54.269871 56.094753),330168.90458874544,6219984.647224108,6198,2808,13299
54.269794,56.094681,2154,POINT (54.269794 56.094681),330163.79904874065,6219976.826650148,6198,2808,13299
54.269711,56.094604,2155,POINT (54.269711 56.094604),330158.2983425685,6219968.464593959,6198,2808,13299
54.269619,56.094517,2156,POINT (54.269619 56.094517),330152.1938823705,6219959.012185014,6198,2808,13299
54.269512,56.094414,2157,POINT (54.269512 56.094414),330145.08610445925,6219947.81668761,6198,2808,13299
54.269402,56.094307,2158,POINT (54.269402 56.094307),330137.7741091257,6219936.183581418,6198,2808,13299
54.269291,56.0942,2159,POINT (54.269291 56.0942),330130.39988728747,6219924.552948928,2808,2806,6143
54.269188,56.094101,2160,POINT (54.269188 56.094101),330123.55837701104,6219913.792643493,2808,2806,6143
54.269093,56.094009,2161,POINT (54.269093 56.094009),330117.2451816878,6219903.791411407,2808,2806,6143
54.269005,56.093925,2162,POINT (54.269005 56.093925),330111.40252256335,6219894.662963776,1405,1402,3179
54.268936,56.093857,2163,POINT (54.268936 56.093857),330106.8119207097,6219887.267763146,1405,1402,3179
54.268879,56.093803,2164,POINT (54.268879 56.093803),330103.029248431,6219881.400538459,1405,1402,3179
54.268848,56.093773,2165,POINT (54.268848 56.093773),330100.9692196533,6219878.139329087,1405,1402,3179
54.268833,56.093754,2166,POINT (54.268833 56.093754),330099.95268052525,6219876.062488619,2806,2804,6140
54.268826,56.093742,2167,POINT (54.268826 56.093742),330099.46449397074,6219874.744709215,2806,2804,6140
54.268806,56.093727,2168,POINT (54.268806 56.093727),330098.15462173463,6219873.125185377,2806,2804,6140
54.268784,56.093704,2169,POINT (54.268784 56.093704),330096.6851303502,6219870.62057646,2806,2804,6140
54.268757,56.093678,2170,POINT (54.268757 56.093678),330094.8914721275,6219867.794525775,2806,2804,6140
54.268726,56.093651,2171,POINT (54.268726 56.093651),330092.84464595944,6219864.867073879,2806,2804,6140
54.2687,56.093624,2172,POINT (54.2687 56.093624),330091.1087684886,6219861.927311124,2806,2804,6140
54.268673,56.093601,2173,POINT (54.268673 56.093601),330089.32831815723,6219859.435016408,2806,2804,6140
54.268646,56.093578,2174,POINT (54.268646 56.093578),330087.5478658631,6219856.9427224,2804,2803,6138
54.268616,56.093559,2175,POINT (54.268616 56.093559),330085.5984604969,6219854.902821381,2804,2803,6138
54.2686,56.09354,2176,POINT (54.2686 56.09354),330084.5197189535,6219852.828446825,2804,2803,6138
54.2686,56.09354,2177,POINT (54.2686 56.09354),330084.5197189535,6219852.828446825,2804,2803,6138
54.2686,56.09354,2178,POINT (54.2686 56.09354),330084.5197189535,6219852.828446825,2804,2803,6138
54.2686,56.09354,2179,POINT (54.2686 56.09354),330084.5197189535,6219852.828446825,2804,2803,6138
54.2686,56.09354,2180,POINT (54.2686 56.09354),330084.5197189535,6219852.828446825,2804,2803,6138
54.2686,56.09354,2181,POINT (54.2686 56.09354),330084.5197189535,6219852.828446825,2804,2803,6138
54.2686,56.09354,2182,POINT (54.2686 56.09354),330084.5197189535,6219852.828446825,2804,2803,6138
54.2686,56.09354,2183,POINT (54.2686 56.09354),330084.5197189535,6219852.828446825,2804,2803,6138
54.2686,56.09354,2184,POINT (54.2686 56.09354),330084.5197189535,6219852.828446825,2804,2803,6138
54.2686,56.09354,2185,POINT (54.2686 56.09354),330084.5197189535,6219852.828446825,2804,2803,6138
54.268604,56.09354,2186,POINT (54.268604 56.09354),330084.7684805619,6219852.818597032,2804,2803,6138
54.268604,56.09354,2187,POINT (54.268604 56.09354),330084.7684805619,6219852.818597032,2804,2803,6138
54.268604,56.09354,2188,POINT (54.268604 56.09354),330084.7684805619,6219852.818597032,2804,2803,6138
54.268604,56.09354,2189,POINT (54.268604 56.09354),330084.7684805619,6219852.818597032,2804,2803,6138
54.268604,56.09354,2190,POINT (54.268604 56.09354),330084.7684805619,6219852.818597032,2804,2803,6138
54.268604,56.09354,2191,POINT (54.268604 56.09354),330084.7684805619,6219852.818597032,2804,2803,6138
54.268604,56.09354,2192,POINT (54.268604 56.09354),330084.7684805619,6219852.818597032,2804,2803,6138
54.268604,56.09354,2193,POINT (54.268604 56.09354),330084.7684805619,6219852.818597032,2804,2803,6138
54.268604,56.09354,2194,POINT (54.268604 56.09354),330084.7684805619,6219852.818597032,2804,2803,6138
54.268597,56.09354,2195,POINT (54.268597 56.09354),330084.3331477477,6219852.83583418,2804,2803,6138
54.268581,56.093529,2196,POINT (54.268581 56.093529),330083.289645643,6219851.6514698705,2804,2803,6138
54.268559,56.09351,2197,POINT (54.268559 56.09351),330081.837759595,6219849.591870783,2804,2803,6138
54.268528,56.093475,2198,POINT (54.268528 56.093475),330079.7556755995,6219845.774414936,2804,2803,6138
54.268494,56.093433,2199,POINT (54.268494 56.093433),330077.4561801235,6219841.185589024,2804,2803,6138
54.268452,56.093388,2200,POINT (54.268452 56.093388),330074.64593925123,6219836.282711254,1393,2802,3154
54.268406,56.093334,2201,POINT (54.268406 56.093334),330071.5472815507,6219830.388424651,1393,2802,3154
54.268345,56.093273,2202,POINT (54.268345 56.093273),330067.4849157743,6219823.752321794,1393,2802,3154
54.268276,56.093201,2203,POINT (54.268276 56.093201),330062.8765499531,6219815.912161103,2795,2794,6125
54.268192,56.093113,2204,POINT (54.268192 56.093113),330057.2648119185,6219806.328927945,2795,2794,6125
54.268097,56.093018,2205,POINT (54.268097 56.093018),330050.9381064004,6219795.994035332,2794,2793,6124
54.267994,56.092911,2206,POINT (54.267994 56.092911),330044.0609695973,6219784.343841178,2793,99,6123
54.267891,56.092804,2207,POINT (54.267891 56.092804),330037.1837980284,6219772.693657525,2793,99,6123
54.267784,56.092693,2208,POINT (54.267784 56.092693),330030.04019949294,6219760.608332419,2793,99,6123
54.267677,56.092579,2209,POINT (54.267677 56.092579),330022.88334408053,6219748.189265055,4539,99,9698
54.267567,56.092468,2210,POINT (54.267567 56.092468),330015.55309377715,6219736.111352886,99,6197,222
54.267456,56.092361,2211,POINT (54.267456 56.092361),330008.1782399198,6219724.480920934,99,6197,222
54.267357,56.092258,2212,POINT (54.267357 56.092258),330001.5672858816,6219713.265942355,99,6197,222
54.267258,56.092163,2213,POINT (54.267258 56.092163),329994.9915566758,6219702.940982897,99,6197,222
54.267159,56.092068,2214,POINT (54.267159 56.092068),329988.41579777846,6219692.616033069,99,6197,222
54.267044,56.091969,2215,POINT (54.267044 56.091969),329980.8272929406,6219681.885510624,99,6197,222
54.266926,56.091866,2216,POINT (54.266926 56.091866),329973.03454235476,6219670.717388453,99,6197,222
54.266804,56.091755,2217,POINT (54.266804 56.091755),329964.95771773986,6219658.66912712,6197,2846,13298
54.266674,56.091637,2218,POINT (54.266674 56.091637),329956.35244668025,6219645.8618362965,2846,1200,6199
54.266541,56.091511,2219,POINT (54.266541 56.091511),329947.5252803145,6219632.171945974,2846,1200,6199
54.266403,56.091381,2220,POINT (54.266403 56.091381),329938.3694579998,6219618.049390988,2846,1200,6199
54.266266,56.091248,2221,POINT (54.266266 56.091248),329929.26254705654,6219603.590636654,2846,1200,6199
54.266132,56.091114,2222,POINT (54.266132 56.091114),329920.33775251056,6219589.013255363,2846,1200,6199
54.265999,56.090984,2223,POINT (54.265999 56.090984),329911.4927321636,6219574.878431362,2846,1200,6199
54.265862,56.090858,2224,POINT (54.265862 56.090858),329902.4165157479,6219561.198489258,2846,1200,6199
54.265717,56.090733,2225,POINT (54.265717 56.090733),329892.84709533665,6219547.649537791,2846,1200,6199
54.265583,56.090603,2226,POINT (54.265583 56.090603),329883.93971474195,6219533.517233222,2846,1200,6199
54.26545,56.090473,2227,POINT (54.26545 56.090473),329875.09447444987,6219519.382480909,2846,1200,6199
54.265312,56.090347,2228,POINT (54.265312 56.090347),329865.9558427806,6219505.705077969,2846,1200,6199
54.265179,56.090218,2229,POINT (54.265179 56.090218),329857.114903516,6219491.681612144,2846,1200,6199
54.265045,56.090088,2230,POINT (54.265045 56.090088),329848.20730360504,6219477.549378422,2846,1200,6199
54.264904,56.089958,2231,POINT (54.264904 56.089958),329838.8642759357,6219463.434423707,2846,1200,6199
